A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0.121461,0.038765,0.188997,0.189019,-0.308038,-0.163494,0.0288,-0.351163,0.484989,0.266854,-0.739815,-1.00697,1.00697,0.425854,2.175381,-0.116053,-1.883359,-0.572285,-2.071739,1.04358,0.962991,0.564174,-1.319678,1.30295,1.905811,0.115207,1.409629,5
1.699937,1.624801,-0.029461,-0.02947,-0.400249,-0.30516,-0.107613,-0.45935,0.953706,0.15581,-0.81756,-1.00697,1.00697,-0.775865,-1.113261,-0.550394,-1.564116,-0.6184,-1.686386,1.04358,0.962991,-2.424503,-1.343071,0.653798,1.720494,0.500269,-0.510935,5
1.808175,1.768159,2.469414,2.46937,-0.425164,-0.327528,-0.177015,-0.49007,1.097927,0.711028,1.483668,1.50851,-1.50851,-0.195034,-0.084142,-0.247348,-1.389726,-0.440529,1.368727,-1.442736,-1.306792,-0.526469,0.556527,-1.809525,-2.010507,0.895739,-1.292502,5
0.105677,0.01601,0.298419,0.298399,-0.416548,-0.357352,-0.143511,-0.481616,0.773431,-0.288364,-0.724267,-1.00697,1.00697,0.425854,2.132222,-0.732832,-1.021929,-0.620596,-0.773518,0.800208,0.962991,-0.303761,-1.343071,0.266492,1.40576,0.216503,-1.103255,5
0.119206,0.038765,0.207755,0.207784,-0.329927,-0.111301,0.057518,-0.378849,0.412879,0.100288,-0.739815,-1.00697,1.00697,0.425854,2.170172,1.377804,-1.893474,-0.554718,-2.129855,1.04358,0.962991,0.471999,0.101973,1.387296,1.911683,0.056233,1.445442,5
-1.175143,-1.244628,-0.861196,-0.861178,-0.306408,-0.144854,0.016834,-0.343228,0.5571,0.100288,-0.825334,-1.00697,1.00697,0.826427,-0.959228,1.632759,-1.161118,-0.392218,-1.443193,0.04883,0.962991,0.570429,0.526022,1.125938,1.486558,0.340694,1.454922,5
-1.285637,-1.369782,-0.911609,-0.911601,-0.354842,-0.238055,-0.050176,-0.414169,-2.074927,-0.621495,-0.825334,-1.00697,1.00697,0.826427,-1.2286,1.168648,-1.244469,-0.48884,-1.332325,0.592642,0.962991,0.34182,0.305389,0.941095,1.534942,-0.270549,1.369602,5
1.968278,1.909241,2.48377,2.483727,-0.422603,-0.346168,-0.172229,-0.486342,1.133982,0.544463,1.46812,1.50851,-1.50851,-0.195034,-0.371745,-0.682452,0.491743,-0.55911,0.329345,0.026451,-1.306792,-0.449637,0.211458,-1.767891,-0.918335,0.963038,-1.264413,5
1.907394,1.863731,2.456188,2.456143,-0.427958,-0.320072,-0.184195,-0.493893,1.133982,0.544463,1.499217,1.50851,-1.50851,-0.195034,-0.265708,-0.87176,-1.500186,-0.46688,0.709334,-0.821157,-1.306792,-0.625962,-1.274223,-1.825334,-2.074629,0.886719,-1.405208,5
0.101167,0.009183,0.30368,0.30366,-0.421904,-0.364808,-0.148297,-0.48784,0.881596,-0.232843,-0.724267,-1.00697,1.00697,0.425854,2.121432,-0.496197,-1.15343,-0.635967,-0.813305,1.04358,0.962991,-0.430517,-1.353173,0.233537,1.482095,0.308085,-1.227196,5
0.112442,0.034214,0.254243,0.25429,-0.213965,-0.0181,0.138887,-0.209985,0.845541,0.544463,-0.739815,-1.00697,1.00697,0.425854,2.153802,0.009898,-1.960236,-0.539346,-2.228206,0.964135,0.962991,-2.336459,0.159056,-1.573944,1.950437,0.734776,1.455273,5
0.121461,0.04104,0.182931,0.182958,-0.274274,-0.141126,0.047945,-0.311883,0.448934,0.211332,-0.739815,-1.00697,1.00697,0.425854,2.175381,-0.351925,-1.877289,-0.554718,-2.064587,1.04358,0.962991,0.68019,0.101973,1.360214,1.902288,0.070109,1.441931,5
1.449636,1.385872,-0.734653,-0.734666,-0.392099,-0.34244,-0.145904,-0.458175,-0.524555,-0.177321,-1.175183,-1.00697,1.00697,-0.775865,-0.773198,-1.133586,0.081461,-0.515191,0.176455,1.04358,0.962991,0.051485,0.211458,0.266492,0.765254,-0.465509,-0.395069,6
-0.509929,-0.587003,3.17342,3.173377,-0.403043,-0.338712,-0.160263,-0.465374,0.521044,-0.177321,-0.770913,-1.00697,1.00697,-0.775865,0.653654,-0.712985,1.483863,-0.491036,0.463906,1.04358,0.962991,-0.078339,0.305389,0.040863,-0.048825,0.172793,-0.659102,6
1.46542,1.39725,-0.893124,-0.893143,-0.420041,-0.353624,-0.172229,-0.488753,0.016272,-0.343886,-0.755364,-1.00697,1.00697,1.928003,-0.523918,-1.206103,1.736749,-0.554718,0.163491,1.04358,-0.1719,-0.382836,0.101973,-0.224574,-0.195622,-0.47661,-1.247911,6
-0.987981,-1.067138,1.215771,1.215747,-0.387209,-0.3238,-0.133938,-0.458787,-0.632721,-0.343886,-0.739815,1.50851,-1.50851,2.428719,-0.508663,0.390041,0.088339,-0.475664,0.131751,1.04358,0.962991,0.100347,0.347673,0.411691,0.761261,-1.028879,0.415289,6
0.23872,0.154816,0.987925,0.987893,-0.424931,-0.372264,-0.174622,-0.492329,0.376824,0.100288,1.73245,1.50851,-1.50851,-0.175006,1.760906,-1.380908,1.332132,-0.614008,0.623501,1.04358,0.962991,-0.518916,-1.326595,-1.760419,0.039253,0.079823,-1.369395,6
-1.071415,-1.105821,-0.939122,-0.93913,-0.321544,-0.260423,-0.129151,-0.357303,0.737375,0.488941,-0.825334,-1.00697,1.00697,-0.575579,-0.706227,0.586983,0.83769,-0.14847,1.102287,0.850561,-1.306792,0.509294,0.879547,0.437468,-0.717516,0.547448,1.424024,6
-0.656501,-0.741738,0.740668,0.740638,-0.415384,-0.36108,-0.172229,-0.482144,-0.055838,0.15581,1.794645,1.50851,-1.50851,-0.375292,-0.001173,-1.889293,1.399703,-0.576677,0.847024,1.04358,-1.306792,-0.279921,0.159056,-0.224574,-0.391274,-0.172723,-1.201565,6
-0.861703,-0.953362,-0.206079,-0.206102,-0.426096,-0.375992,-0.174622,-0.492423,0.665265,0.822072,1.794645,1.50851,-1.50851,-0.375292,-0.401882,-0.413756,1.736749,-0.603028,1.334751,1.04358,-0.1719,-0.557509,-1.319678,-1.760419,-0.195622,0.524552,-1.331826,6
-0.022856,-0.106869,0.76722,0.76719,-0.423534,-0.368536,-0.174622,-0.490635,0.304713,0.266854,1.810194,1.50851,-1.50851,-0.375292,1.232952,-1.25343,1.736749,-0.603028,0.709334,1.04358,-0.1719,-0.476192,-1.319678,-1.760419,-0.195622,0.084679,-1.331826,6
-1.066905,-1.033005,-0.835058,-0.835076,-0.359499,-0.0181,-0.105219,-0.396597,1.458479,0.711028,-0.739815,-1.00697,1.00697,0.425854,-0.69953,1.357957,-1.512325,0.330245,0.028036,-2.686454,-1.306792,0.313377,1.277017,-0.106294,-2.081675,1.155916,1.371358,6
1.690917,1.624801,-0.054831,-0.054851,-0.412357,-0.34244,-0.153083,-0.48364,-0.200059,-1.232235,-0.755364,1.50851,-1.50851,0.025281,-1.070102,-0.270248,0.163194,-0.554718,-0.270591,0.749295,0.962991,-0.22268,0.101973,0.124393,0.717809,-1.057325,-0.886621,6
1.181295,1.101432,0.787449,0.787419,-0.431451,-0.387176,-0.172229,-0.500366,0.5571,-0.399408,0.06095,1.50851,-1.50851,0.826427,0.617192,0.406835,0.265562,-0.627184,1.182309,1.04358,0.962991,-0.785764,-1.343071,-0.224574,0.658386,-0.033961,-1.415741,6
1.551109,1.556536,1.301785,1.301798,0.117853,-0.059109,0.0288,0.133592,-0.56061,0.100288,1.59251,-1.00697,1.00697,-0.775865,0.384654,-0.109183,-0.438472,-0.166037,-0.727025,0.92609,0.962991,1.300161,0.99613,1.287941,1.06707,-0.150521,1.455624,6
1.109136,1.058197,0.918518,0.918489,-0.417247,-0.316344,-0.162656,-0.487518,-0.019783,-0.788061,-0.755364,1.50851,-1.50851,0.025281,0.290151,1.690773,0.522898,-0.409786,0.581926,0.670409,-1.306792,-0.318632,-1.274223,-0.053761,-0.90025,-0.865141,-0.429829,6
0.54765,0.466562,-0.874832,-0.874852,-0.42889,-0.37972,-0.179409,-0.499964,-0.380335,-1.509844,1.576961,1.50851,-1.50851,0.425854,2.410151,-1.041222,1.287219,-0.614008,1.29407,1.04358,-1.306792,-2.486701,-1.326595,-1.776227,-0.456569,-1.13295,-1.432945,6
-1.233773,-1.331098,0.251059,0.251034,-0.41911,-0.368536,-0.165049,-0.48943,-0.236114,-1.176713,1.794645,1.50851,-1.50851,-0.375292,-1.128516,-1.222897,0.291862,-0.616204,0.365556,1.04358,0.962991,-0.36053,-1.326595,-0.053761,0.643119,-0.869998,-1.227196,6
-0.848174,-0.894198,-0.416975,-0.416969,-0.257043,-0.033013,0.000081,-0.252322,1.242148,1.044159,1.810194,1.50851,-1.50851,0.025281,-0.376582,1.064834,-0.251943,-0.343908,-1.427099,-0.574428,0.962991,0.730586,0.759943,0.965404,0.958792,1.146896,1.455273,6
1.681897,1.606597,0.294539,0.294515,-0.422836,-0.372264,-0.160263,-0.488344,0.917651,0.100288,-0.833109,-1.00697,1.00697,-0.775865,-1.080148,-0.84428,-0.539221,-0.6184,-0.121725,1.04358,0.962991,-0.456128,-1.343071,0.040863,1.125554,0.491944,-1.284778,6
1.636798,1.570189,-0.1206,-0.120623,-0.416781,-0.357352,-0.167443,-0.480939,0.917651,0.100288,1.297082,1.50851,-1.50851,-0.175006,0.220947,-1.080152,1.114043,-0.583265,0.344097,1.04358,0.962991,-2.451176,0.101973,-0.106294,0.165851,0.4184,-1.153112,6
0.405587,0.330031,-0.701005,-0.701014,-0.391633,-0.275335,-0.121972,-0.4523,0.196548,-0.288364,-0.786462,-1.00697,1.00697,1.928003,2.026185,-0.023689,-0.690953,-0.539346,-1.317573,0.693907,0.962991,0.056324,0.159056,0.486248,1.213632,0.087455,0.033986,6
1.036977,0.996758,1.541803,1.541772,-0.407001,-0.252967,-0.131545,-0.469795,0.62921,0.211332,-0.755364,1.50851,-1.50851,0.025281,0.437487,1.995346,0.603821,-0.328536,-0.189229,-0.954313,-1.306792,-0.134754,0.64034,0.124393,-0.853275,0.23246,0.50096,6
0.010968,-0.072736,-0.039285,-0.039311,-0.428424,-0.372264,-0.181802,-0.492872,1.386368,1.599377,1.499217,1.50851,-1.50851,-0.195034,1.360197,-1.416785,0.522898,-0.600832,0.995891,1.04358,-1.306792,-0.64461,-1.319678,-1.78569,-0.90025,1.556242,-1.439968,6
1.580424,1.517852,0.173622,0.173598,-0.413056,-0.353624,-0.167443,-0.479749,-0.055838,0.100288,-0.770913,1.50851,-1.50851,0.425854,-0.823798,-0.948857,1.736749,-0.521779,0.689217,1.04358,-0.1719,-0.235309,0.211458,-0.106294,-0.195622,-0.224064,-1.032331,6
-0.394926,-0.48688,-0.886426,-0.886446,-0.428191,-0.37972,-0.179409,-0.494595,0.953706,0.655506,1.794645,1.50851,-1.50851,-0.175006,0.509294,-2.088524,1.736749,-0.62938,0.847024,1.04358,-0.1719,-0.635168,-1.334312,-1.776227,-0.195622,0.733388,-1.459981,6
0.784421,0.705492,0.600916,0.600887,-0.424233,-0.364808,-0.174622,-0.492882,-0.091893,0.100288,-0.802011,1.50851,-1.50851,0.025281,1.114637,-1.6351,1.332132,-0.587657,0.144715,1.04358,0.962991,-0.4972,-1.326595,-1.760419,0.039253,-0.342705,-1.369395,6
0.398822,0.318654,-0.257713,-0.257737,-0.425397,-0.372264,-0.174622,-0.493338,0.088383,0.211332,1.794645,1.50851,-1.50851,-0.375292,2.059298,-1.210683,1.332132,-0.603028,0.995891,0.484103,-1.306792,-0.534023,-1.319678,-1.767891,-0.430498,-0.067264,-1.369395,6
0.058322,-0.009021,1.156385,1.156363,-0.359732,-0.316344,-0.131545,-0.436167,-1.245658,-0.343886,-0.755364,1.50851,-1.50851,2.428719,2.027301,-1.125189,0.147009,-0.458097,0.085258,1.04358,0.962991,0.311843,0.387541,0.437468,0.727204,-1.302239,0.616475,6
-1.256322,-1.351577,-0.173599,-0.173612,-0.407933,-0.331256,-0.131545,-0.46638,0.5571,1.155202,-0.786462,1.50851,-1.50851,-0.175006,-1.157537,0.600723,-0.864533,-0.570089,-0.785588,1.04358,0.962991,-0.149034,-1.319678,0.437468,1.314394,0.934592,-0.429829,6
2.227599,2.173202,0.004721,0.004698,-0.41422,-0.346168,-0.165049,-0.48452,-0.4885,-0.677017,1.825743,1.50851,-1.50851,-0.375292,-0.702507,-0.006896,1.736749,-0.550326,0.564491,1.04358,-0.1719,-0.257143,0.260085,-0.053761,-0.195622,-0.879017,-0.896803,6
-0.827879,-0.891923,-0.416966,-0.416984,-0.416548,-0.279063,-0.15069,-0.478117,0.5571,0.988637,-0.708718,1.50851,-1.50851,-0.195034,-0.124697,2.328926,0.817055,-0.379043,-0.071208,0.204365,-1.306792,-0.303761,0.556527,0.083933,-0.729495,0.944305,0.111932,6
-0.958667,-1.021627,2.322559,2.322515,-0.423301,-0.327528,-0.181802,-0.486099,1.278203,1.155202,1.483668,1.50851,-1.50851,-0.195034,-0.575634,-0.573294,-1.429783,-0.427353,1.554698,-0.554846,-1.306792,-0.469465,0.585672,-1.809525,-2.03376,1.309247,-1.272489,6
1.163255,1.103708,1.23637,1.236341,-0.395824,-0.312616,-0.143511,-0.456422,0.593155,0.100288,-0.739815,1.50851,-1.50851,0.025281,0.189694,-0.400016,1.097859,-0.475664,-0.174923,0.070649,0.962991,0.010886,0.347673,0.162569,0.175246,0.190832,-0.289736,6
0.987368,0.91484,-0.333485,-0.333507,-0.425164,-0.364808,-0.174622,-0.492676,0.412879,0.100288,1.281533,1.50851,-1.50851,-0.175006,1.533205,-0.247348,1.368952,-0.583265,0.783097,1.04358,-1.306792,-0.526469,0.101973,-1.760419,-0.409125,0.058315,-1.292502,6
1.321103,1.242514,-0.182411,-0.182431,-0.426561,-0.368536,-0.162656,-0.493474,0.881596,-0.177321,-1.066341,-1.00697,1.00697,-0.775865,-0.344957,-0.035903,-0.421073,-0.616204,-0.322001,1.04358,0.962991,-0.573796,-1.343071,-0.004818,1.05697,0.365671,-1.312515,6
0.989623,0.908013,-0.558267,-0.558284,-0.420507,-0.364808,-0.153083,-0.488217,0.376824,-0.288364,1.810194,1.50851,-1.50851,-0.375292,1.734489,-0.579401,-0.818812,-0.642555,-0.494114,1.04358,0.962991,-0.394285,-1.343071,0.162569,1.287853,-0.217126,-1.197001,6
0.822755,0.7419,-0.601636,-0.601657,-0.429355,-0.37972,-0.174622,-0.498352,0.304713,-0.177321,1.810194,1.50851,-1.50851,-0.375292,2.055578,-0.299255,0.927515,-0.62938,0.847024,1.04358,0.962991,-2.488707,-1.334312,-1.760419,0.274129,-0.23239,-1.405208,6
0.448431,0.368715,-0.024057,-0.024077,-0.412823,-0.364808,-0.155477,-0.479932,0.232603,-0.343886,-0.81756,1.50851,-1.50851,0.025281,1.92052,-0.659552,-0.061369,-0.570089,0.463906,1.04358,0.962991,-0.23106,-1.319678,0.124393,0.848165,-0.30524,-0.97826,6
-0.41071,-0.48688,1.384031,1.383996,-0.421904,-0.357352,-0.177015,-0.48822,0.5571,-0.177321,1.46812,1.50851,-1.50851,0.025281,0.522316,-0.744282,-0.151598,-0.532758,1.461712,0.422001,-1.306792,-0.430517,0.305389,-1.776227,-1.291788,0.206789,-1.252125,6
1.059527,0.996758,-0.21368,-0.213695,-0.382319,-0.34244,-0.138724,-0.442022,0.268658,0.266854,1.499217,1.50851,-1.50851,0.425854,1.450235,-0.658025,0.118281,-0.532758,0.623501,1.04358,0.962991,0.144959,0.305389,0.357037,0.743881,0.008361,0.11755,6
-0.721895,-0.814555,-0.39395,-0.393972,-0.425397,-0.375992,-0.172229,-0.492884,0.521044,-0.288364,-0.739815,1.50851,-1.50851,-0.175006,0.135001,-0.694665,1.001155,-0.587657,0.928387,1.04358,0.962991,-0.534023,-1.326595,-0.224574,0.231382,0.08121,-1.335337,6
1.185805,1.128738,1.578809,1.578786,-0.385579,-0.185862,-0.100433,-0.444563,0.412879,0.211332,-0.755364,1.50851,-1.50851,0.025281,0.120863,1.233532,-0.224834,-0.458097,-1.503544,-0.04796,0.962991,0.11569,0.387541,0.55379,0.943055,0.130471,0.924748,6
-1.220243,-1.31972,0.47868,0.478654,-0.422836,-0.37972,-0.165049,-0.493288,-0.200059,-1.121191,1.810194,1.50851,-1.50851,-0.375292,-1.1021,-0.84428,0.002561,-0.62938,0.847024,1.04358,0.962991,-0.456128,-1.334312,-0.053761,0.811055,-0.893587,-1.284778,6
-1.159359,-1.25373,1.411903,1.41187,-0.422137,-0.357352,-0.167443,-0.488949,0.484989,-0.177321,1.452571,1.50851,-1.50851,-0.195034,-0.976343,-0.284751,0.802893,-0.598636,0.064694,1.04358,0.962991,-0.436773,-1.319678,-0.106294,0.346471,0.087455,-1.209992,6
0.22519,0.145714,-0.751922,-0.751941,-0.41748,-0.372264,-0.169836,-0.483161,-0.127948,0.544463,1.794645,1.50851,-1.50851,-0.175006,1.720351,-1.368695,1.399703,-0.589853,1.368727,1.04358,0.962991,-0.323707,0.101973,-0.162905,0.000029,0.129083,-1.201565,6
0.786676,0.705492,0.121178,0.121151,-0.42889,-0.383448,-0.177015,-0.497184,0.593155,-0.232843,-0.786462,-1.00697,1.00697,-0.775865,1.122078,-1.041222,1.287219,-0.603028,1.244448,1.04358,0.962991,-2.486701,-1.334312,-1.767891,0.065325,0.035419,-1.432945,6
-1.134554,-1.224148,1.262198,1.262167,-0.4077,-0.36108,-0.162656,-0.481371,-1.029327,-0.232843,-0.739815,1.50851,-1.50851,2.428719,-0.863237,-1.592353,0.927515,-0.539346,0.847024,1.04358,0.962991,-0.145494,0.159056,-0.004818,0.274129,-1.405616,-0.97826,6
-1.245047,-1.351577,0.033693,0.033674,-0.423301,-0.368536,-0.148297,-0.488054,1.206093,0.266854,-0.786462,-1.00697,1.00697,-0.775865,-1.130004,-1.053435,-1.346027,-0.651339,-1.010005,1.04358,0.962991,-0.469465,-1.365134,0.233537,1.593896,0.747264,-1.312515,6
1.294043,1.226586,0.550023,0.55,-0.401879,-0.36108,-0.15069,-0.462256,0.737375,0.266854,-0.755364,-1.00697,1.00697,-0.775865,-0.114279,-0.87176,0.118281,-0.539346,0.847024,1.04358,0.962991,-0.062878,0.159056,-1.711312,0.743881,0.394117,-0.659102,6
-0.72866,-0.825932,1.09615,1.09612,-0.426328,-0.372264,-0.165049,-0.493747,0.70132,-0.177321,1.46812,1.50851,-1.50851,0.025281,-0.114279,-0.435893,-0.286336,-0.638163,-0.121725,1.04358,0.962991,-0.565653,-1.343071,-0.053761,0.978756,0.169324,-1.339199,6
0.085382,0.006907,2.938207,2.938164,-0.41748,-0.357352,-0.167443,-0.482893,0.593155,-0.177321,-0.755364,-1.00697,1.00697,-0.775865,2.093156,-0.470243,1.425598,-0.539346,0.623501,1.04358,0.962991,-0.323707,0.159056,-0.106294,-0.015003,0.186669,-1.093775,6
1.997592,1.929721,0.158909,0.158896,-0.39629,-0.327528,-0.121972,-0.464486,-0.091893,-0.288364,1.779096,1.50851,-1.50851,-0.175006,-0.255662,-0.617568,-1.171233,-0.616204,-1.052921,1.04358,0.962991,0.005575,-1.326595,0.531928,1.492664,-0.66255,-0.383131,6
1.036977,0.971727,-0.58817,-0.58819,-0.41422,-0.36108,-0.169836,-0.482935,-0.596666,-0.177321,1.779096,1.50851,-1.50851,-0.175006,1.600176,-0.753442,1.158551,-0.550326,1.442937,1.04358,-1.306792,-0.257143,0.260085,-0.162905,-0.53126,-0.577212,-1.036895,6
-0.169429,-0.206991,1.279399,1.27939,-0.167161,-0.167222,-0.054962,-0.221094,-1.029327,-0.343886,1.623608,-1.00697,1.00697,-0.775865,0.978463,-0.890844,0.013485,-0.324144,-0.660862,0.484103,0.962991,0.934528,0.781538,0.902756,0.804713,-0.627166,1.455273,6
0.813736,0.739625,0.782762,0.782735,-0.411193,-0.372264,-0.160263,-0.4769,0.124438,-0.232843,1.771322,-1.00697,1.00697,-0.575579,2.047392,-1.080152,0.472321,-0.589853,1.368727,1.04358,0.962991,-0.202262,0.101973,0.040863,0.538364,-0.100567,-0.997922,6
0.001948,-0.077287,-0.812899,-0.812899,-0.361595,-0.271607,-0.095647,-0.401296,1.314258,0.544463,-0.755364,-1.00697,1.00697,-0.775865,1.890755,-0.572531,-1.180135,-0.539346,-1.353783,1.04358,0.962991,0.299922,0.159056,0.741406,1.497597,1.044213,0.774825,6
1.636798,1.563362,-0.476316,-0.476339,-0.430287,-0.387176,-0.179409,-0.498647,0.448934,0.15581,1.794645,1.50851,-1.50851,-0.375292,0.460926,-1.798455,1.230978,-0.62938,1.741116,0.344234,-1.306792,-0.726753,-1.334312,-1.78569,-0.489217,0.131164,-1.485963,6
-0.1108,-0.204716,-0.782237,-0.782254,-0.427725,-0.387176,-0.165049,-0.495089,0.917651,-0.288364,-0.755364,-1.00697,1.00697,-0.775865,1.617662,-0.708405,-0.575232,-0.635967,0.623501,1.04358,0.962991,-0.616875,-1.353173,-0.053761,1.146458,0.307391,-1.391163,6
1.118156,1.103708,1.647202,1.647175,-0.356239,-0.047925,-0.054962,-0.407565,0.521044,0.15581,-0.786462,1.50851,-1.50851,0.425854,0.163278,1.502991,0.612723,-0.150665,-1.103885,-2.126977,-1.306792,0.333441,0.879547,-1.692713,-0.848107,0.220665,1.405064,6
0.401077,0.341409,-0.750719,-0.750734,-0.37999,-0.338712,-0.153083,-0.438828,0.124438,0.15581,-0.770913,-1.00697,1.00697,-0.775865,2.004977,-1.068702,1.736749,-0.425157,1.315528,1.04358,-0.1719,0.164905,0.46033,0.162569,-0.195622,0.045132,0.039603,6
1.440616,1.374494,-0.621483,-0.621503,-0.414453,-0.364808,-0.169836,-0.481693,-0.200059,-0.177321,1.779096,1.50851,-1.50851,-0.175006,0.819965,-1.571743,1.736749,-0.576677,1.102287,1.04358,-0.1719,-0.261628,0.159056,-0.162905,-0.195622,-0.291364,-1.148548,6
2.405741,2.34159,0.776327,0.776297,-0.42563,-0.357352,-0.172229,-0.495773,0.124438,-1.176713,1.810194,1.50851,-1.50851,-0.175006,-1.036245,-0.617568,1.001155,-0.616204,-0.21471,1.04358,0.962991,-0.541812,-1.326595,-0.224574,0.231382,-0.783272,-1.335337,6
-1.084945,-1.108097,-0.425303,-0.425311,-0.308038,-0.200774,-0.095647,-0.35582,-0.41639,6.762904,1.810194,1.50851,-1.50851,0.025281,-0.838309,1.34498,1.046068,-0.201172,0.430824,-0.127405,-1.306792,0.564174,0.96487,0.574999,-0.596555,-0.063795,1.453166,6
-0.067956,-0.141001,-0.062898,-0.062923,-0.421438,-0.353624,-0.179409,-0.487872,0.521044,0.15581,1.794645,1.50851,-1.50851,-0.375292,1.14775,-0.87176,-0.151598,-0.53715,1.21539,1.04358,-1.306792,-0.418125,0.305389,-1.776227,-1.291788,0.149203,-1.252125,6
0.671673,0.58944,-0.429366,-0.429389,-0.42889,-0.383448,-0.177015,-0.49801,0.232603,-0.621495,1.297082,1.50851,-1.50851,-0.175006,2.193612,-1.041222,1.287219,-0.624988,1.244448,1.04358,0.962991,-2.486701,-1.334312,-1.767891,0.065325,-0.311484,-1.432945,6
2.340347,2.271049,-0.275291,-0.275316,-0.433547,-0.383448,-0.179409,-0.503934,0.016272,-1.121191,1.779096,1.50851,-1.50851,-0.375292,-0.916814,0.109895,1.230978,-0.642555,0.74778,1.04358,0.962991,-0.912874,-1.343071,-1.776227,0.097972,-0.786047,-1.485963,6
-0.027366,-0.106869,0.185735,0.185709,-0.423534,-0.36108,-0.172229,-0.491357,0.160493,0.544463,-0.833109,1.50851,-1.50851,0.025281,1.842387,0.134322,1.399703,-0.53715,0.847024,1.04358,-1.306792,-0.476192,0.159056,-0.224574,-0.391274,-0.125544,-1.201565,6
-1.195438,-1.269659,1.242501,1.242474,-0.374169,-0.316344,-0.143511,-0.458036,-2.074927,-1.121191,-0.755364,1.50851,-1.50851,2.428719,-1.010201,-1.019085,1.351553,-0.427353,0.416519,0.556835,0.962991,0.211642,0.46033,0.233537,0.027979,-1.946785,0.24746,6
1.325613,1.256167,-0.924558,-0.924576,-0.416316,-0.375992,-0.169836,-0.479885,0.5571,0.211332,-0.825334,-1.00697,1.00697,2.128289,-0.227758,-1.658001,1.399703,-0.554718,1.741116,1.04358,0.962991,-0.298923,0.101973,-0.162905,0.000029,0.514145,-1.201565,6
-0.047661,-0.115971,1.699889,1.69986,-0.395824,-0.320072,-0.141117,-0.457922,0.521044,-0.232843,-0.770913,-1.00697,1.00697,-0.775865,1.775044,0.841939,0.556481,-0.458097,0.19389,1.04358,0.962991,0.010886,0.387541,0.328161,0.48951,0.021543,0.294508,6
-0.065701,-0.122797,-0.913683,-0.913702,-0.410261,-0.297703,-0.15069,-0.475005,0.70132,-0.621495,-1.804911,-1.00697,1.00697,-0.775865,2.052973,-0.617568,-0.654133,-0.339516,0.344097,-2.033544,-1.306792,-0.186447,0.556527,-1.767891,-1.583503,0.034032,-0.886621,6
1.774351,1.724924,2.195362,2.195322,-0.415384,-0.290247,-0.160263,-0.476674,1.025817,0.544463,1.483668,1.50851,-1.50851,-0.195034,0.001432,0.230503,0.163194,-0.493231,-0.362682,-0.704786,-1.306792,-0.279921,0.424993,-0.224574,-1.109054,0.914471,-0.886621,6
1.269239,1.199279,2.370306,2.37027,-0.4077,-0.34244,-0.148297,-0.470596,0.70132,0.211332,-0.755364,-1.00697,1.00697,-0.775865,-0.048424,-0.49009,-0.084027,-0.554718,-0.270591,0.777269,0.962991,-0.145494,0.101973,-1.711312,0.861318,0.24148,-0.76935,6
-0.072466,-0.161481,-0.203293,-0.203316,-0.424698,-0.383448,-0.172229,-0.491857,0.340769,0.15581,1.779096,1.50851,-1.50851,-0.375292,1.141797,-1.60075,0.633358,-0.62938,1.244448,1.04358,0.962991,-0.511599,-1.334312,-0.224574,0.444884,0.13949,-1.376417,6
-0.205509,-0.286634,-0.221206,-0.221228,-0.414453,-0.36108,-0.165049,-0.481301,-0.164004,-0.288364,1.771322,1.50851,-1.50851,-0.175006,0.883215,-0.708405,1.158551,-0.576677,0.847024,1.04358,0.962991,-0.261628,0.159056,-0.053761,0.140015,-0.216432,-1.036895,6
