A1,A2,A3,A4,A5,Class
-0.841354,-1.163892,-0.346238,0.294332,-1.823639,1
-0.167259,-0.002176,1.75,1.339924,-0.138041,2
-0.321234,-1.25567,0.932343,0.63089,-1.195052,2
1.952017,-0.351174,-0.134462,0.829101,-0.684105,1
-0.831655,-0.932032,0.243789,-1.272726,0.990958,2
0.561393,-0.651868,-1.011009,-0.374794,0.063879,1
-0.718902,-0.784704,-0.209207,1.261438,-0.138041,2
-0.175746,-0.102407,1.079567,0.295662,-0.497987,1
-0.332146,1.008589,0.618643,0.277039,-0.489208,2
-0.769823,-0.538353,1.131661,0.944834,-0.138041,1
-0.705565,-0.872859,-0.011021,2.365562,-1.488276,1
-0.516431,0.591965,0.889308,-1.103782,-0.582267,1
1.657404,0.195871,-1.281674,-0.691398,-0.287287,1
-0.52613,-0.71104,1.632222,0.585661,1.256089,2
2.712192,-0.829385,0.328726,-0.821764,-0.301334,1
-0.720114,-0.356004,0.234729,-1.274056,1.419381,2
-0.613423,-0.054103,0.039941,0.902265,1.17532,2
-0.003585,-0.487633,-0.64295,-0.418693,0.011204,1
-0.716477,-0.500917,0.274366,2.821845,-1.848221,2
2.553368,-0.909087,-1.012142,-0.348188,-0.238124,1
-0.626759,2.25846,-1.501377,-0.145987,0.206102,1
-0.31881,-0.781081,1.944789,0.758596,0.69949,2
-0.791646,-0.808856,-0.201279,2.235196,-1.488276,1
-0.020559,2.129246,-1.598772,0.251763,0.365882,1
-0.627972,-0.003384,1.045592,2.597029,-1.384682,2
2.725529,-1.014149,-0.998552,-0.418693,-0.232856,1
1.49373,0.056997,-1.056309,-0.290987,-0.246903,1
0.046123,-0.865614,0.959523,1.934555,1.208681,2
0.060672,0.939756,-1.391526,-0.764563,-0.318892,1
-0.699503,-0.647037,0.361568,2.179325,-0.138041,2
-0.608573,0.071488,1.394399,-1.349882,0.690711,1
2.434553,-0.523861,-0.528569,-0.188556,1.008516,1
-0.522493,-0.366873,1.770385,-1.403092,-0.657767,1
-0.858328,-0.807649,-0.080103,2.853771,-0.138041,1
-0.577051,-0.400686,1.153178,1.055246,2.576474,2
-0.804982,-1.124041,-0.261301,1.680473,-1.698975,2
1.313082,-0.420007,-0.465149,-0.279014,-0.6525,1
-0.678893,-1.060038,0.17584,2.611662,-1.600649,1
-0.521281,1.188522,-1.304324,-0.15796,-0.338206,1
-0.567352,-0.787119,2.053508,0.559056,0.481767,1
-0.276376,-0.034781,0.812299,0.541762,2.544869,2
-0.774672,-0.752099,-0.038201,1.8135,-1.411019,1
-0.193932,0.244175,1.109011,0.355524,-0.608604,1
0.368622,1.234411,-1.240905,-0.148648,-0.443556,1
-0.393978,0.608872,0.543899,0.073507,-0.468138,1
0.305577,1.524236,-1.257892,-0.732636,-0.503254,1
-1.382085,-2.243491,0.828154,0.541762,-0.780676,2
-0.638883,-0.244905,1.918741,-1.397771,-0.731512,1
-0.598874,-0.579411,0.215477,-2.331621,-0.138041,1
-0.208481,-0.936862,0.012761,2.013041,-1.189784,1
0.343161,-0.464689,1.075037,0.322268,-0.591046,2
0.788112,0.071488,1.036532,-1.154332,-0.431265,2
-0.670406,0.744124,0.392145,0.583001,-0.805257,1
-0.703141,-0.610809,-1.966831,2.006389,-0.138041,2
-0.352757,0.497772,1.107879,0.882311,-0.557685,2
-0.826806,-0.440537,1.637884,-1.548092,-0.138041,1
-0.843779,-0.415177,0.013894,2.10882,-1.553241,2
-0.452174,-0.591487,0.299281,1.56607,-1.02298,2
-0.316385,-0.947731,1.509913,0.614927,2.57823,2
0.158876,-0.849915,0.618643,1.439694,2.486926,2
-0.555228,1.380531,0.297016,-1.400432,2.160342,1
-0.878939,-0.906672,0.387615,2.224554,-1.523392,1
-0.486121,1.524236,-1.442488,0.028278,-0.403172,1
-0.640096,-0.48401,1.138456,0.541762,0.755677,1
-0.21818,1.962597,0.120348,-1.031947,-0.389125,1
-0.809832,-0.905465,-0.294143,-0.945479,1.519463,2
-0.406102,1.659488,0.172442,-0.936168,0.148159,1
2.161762,-1.009319,-1.029129,-0.636857,0.070903,1
-0.191508,-0.556467,0.668473,0.52846,-2.081747,2
0.007326,1.083461,0.274366,1.17364,-0.903584,2
-0.704353,0.430146,0.515587,-1.178277,-0.138041,1
0.194036,-0.014252,-0.039333,1.945197,-1.045806,1
-0.721327,-0.846292,-0.143522,1.543456,-0.138041,2
0.401356,1.510953,-1.375671,0.346213,0.824154,1
2.056284,-1.097474,0.090903,1.41575,-0.791211,1
1.041504,0.008692,-0.274891,-0.006309,-0.499743,1
-0.276376,-0.16641,0.823624,-1.404423,2.855651,2
-0.493395,0.588343,-1.285072,-0.773875,-0.318892,1
-0.688592,-0.865614,-0.175232,-1.348551,-0.138041,1
-0.543104,1.411929,0.050133,-0.055529,0.220148,1
-0.090878,-0.446575,1.260765,1.599327,-1.48652,2
-0.373368,0.847978,0.492937,-0.985388,-0.138041,1
-0.31881,2.173928,0.531442,0.281029,-0.555929,1
-0.671618,0.491734,-0.013286,-0.038235,-0.138041,1
-0.780734,-1.020187,-0.453824,1.258778,-1.642789,2
-0.237579,1.41676,-1.426633,-0.80048,0.188543,1
-0.695866,-0.76659,1.823612,0.902265,0.664374,1
0.609889,0.030429,1.446493,-1.117084,-0.452335,2
0.598978,-0.032366,-0.375683,-0.031584,-0.824571,1
-0.80377,-0.839046,0.66281,1.919922,-0.138041,1
0.35771,1.239242,-1.329239,-0.176583,1.621302,1
1.724086,-0.578204,-0.479872,-0.65282,-0.2311,1
-0.844992,-0.996035,0.344581,2.579736,-0.138041,1
-0.666769,-1.082982,-0.117475,2.483956,-1.375902,1
0.310426,0.89749,-0.211472,1.413089,-0.761361,1
-0.269101,-0.153127,1.280017,-1.329927,-0.543638,2
-0.854691,-0.806441,0.197357,0.67878,-0.138041,2
-0.464298,2.428732,-1.447018,-0.080804,1.052412,1
-0.709203,-0.488841,2.07729,-1.494881,0.82591,1
2.059921,-0.39827,-0.35643,0.708046,0.632769,1
-0.7383,0.233307,0.028616,0.307635,-0.138041,1
-0.498245,-0.374118,1.297005,-1.170295,-0.566464,1
-0.680105,1.878065,-1.388128,-0.84837,-0.406684,1
0.240107,-0.25215,-0.576133,-0.261721,-0.29431,1
0.978459,0.895074,-1.302059,-0.147318,1.284182,1
0.415905,-0.628923,-0.590856,-0.253739,-0.292554,1
-0.476422,-0.293209,0.039941,0.811807,-0.763117,2
2.632174,-1.146986,-1.040454,-0.757911,-0.366299,1
-0.695866,0.915604,1.044459,0.786532,-0.138041,1
0.803874,1.172823,-1.48892,-0.808462,-0.343474,1
-0.817106,-0.904257,0.38988,1.552767,-0.138041,2
-0.866815,-0.378949,-0.376815,0.511166,1.777571,1
1.076664,0.380635,-0.357563,-0.023602,-0.138041,2
1.966566,-1.150608,-0.707502,-0.296308,-0.25217,1
-0.680105,0.683743,0.260776,0.545753,-0.742047,1
-0.842567,-0.608394,1.607307,-1.714376,-0.138041,1
-0.71284,0.629401,1.011617,0.396763,0.495814,1
-0.675255,-0.639791,0.084108,1.768271,-0.138041,1
-0.872877,-0.721909,-0.454957,0.33291,1.003249,2
-0.849841,-0.865614,-0.030273,0.738642,2.339437,2
-0.362456,1.152294,0.501997,0.024287,-0.480428,1
-0.552803,-0.585449,1.884767,1.568731,-1.056341,1
-0.301836,0.136698,0.646955,0.273048,2.160342,1
-0.904399,-1.08902,-0.499124,0.104103,-0.138041,1
-0.289712,1.548389,-1.253362,-0.74993,0.130601,1
-0.88985,-1.052792,-0.117475,0.267727,-0.9387,1
-0.453386,-0.354797,1.462348,0.743963,2.162098,2
-0.714052,-0.615639,2.455542,-1.820797,0.767968,2
0.339524,0.70548,0.306076,1.290704,-0.949235,2
0.784475,0.52917,-0.316793,-0.152639,-0.454091,1
-0.524918,-0.314946,1.985558,-1.415065,-0.668302,1
2.644298,-0.991204,-0.712032,-0.381445,0.058612,1
-0.666769,-1.082982,-0.117475,2.482626,-1.375902,1
0.013388,2.152191,-1.510437,0.197222,0.367638,1
1.741059,-0.171241,-0.3972,0.065526,-0.58929,1
3.146232,-1.883624,-0.712032,-0.628875,-0.2311,1
3.616643,-1.994724,-0.69278,-0.639517,-0.234612,1
2.389694,-0.289586,-0.394935,0.342222,-0.429509,1
3.580271,-1.851019,-0.690515,-0.636857,-0.27324,1
-0.701928,-0.668774,0.863261,2.01038,-1.133598,1
1.184567,-0.48401,-0.511581,-0.279014,-0.368055,1
-0.745575,-0.883728,-0.405127,1.677813,-1.391705,2
2.068408,-0.738815,-0.441367,-0.056859,0.648571,1
-0.550378,0.829864,-1.182015,-0.712682,-0.297822,1
-0.726176,0.038882,2.147504,-1.380478,-0.866711,1
-0.273951,1.785079,0.10336,-0.977406,1.921549,1
2.723104,-1.838943,-0.99289,-0.619563,-0.225833,1
-0.670406,-0.523861,1.947054,-1.231488,-0.698152,1
1.722873,-1.806338,-0.394935,1.532813,-0.935189,1
-0.346695,2.260875,-1.364346,-0.889608,-0.678837,1
0.224346,0.924057,-0.179762,1.07254,-0.835106,1
0.277692,0.564191,1.112409,0.395433,-0.499743,2
-0.594025,1.055686,0.18037,0.049562,-0.710442,2
1.191842,-0.487633,0.666208,0.601624,0.78377,1
0.803874,0.293687,-0.269229,0.018966,-0.471649,1
-0.809832,-0.823347,0.608451,0.954146,-0.138041,1
-0.739513,-0.997243,-0.16051,1.37052,3.394691,2
0.04976,1.693301,-1.315649,-0.769884,-0.368055,1
-0.221818,1.655865,0.892706,0.093461,-0.496231,1
-0.789221,-0.669982,-0.007624,1.156347,2.63266,2
-0.722539,0.331123,1.411386,0.669468,-0.138041,1
-0.483696,1.533897,-1.317914,-0.215161,-0.422486,1
-0.625547,1.958974,-1.410778,-0.236446,0.137624,1
-0.178171,-0.800403,-0.129932,2.292397,-1.109016,2
0.295878,0.538831,-1.195605,-0.89892,2.989094,1
-0.594025,-0.554052,0.030881,0.742633,1.394799,2
-0.777097,-0.593902,1.153178,1.156347,-0.138041,1
2.238144,-0.512993,0.338918,-0.89759,-0.352253,1
0.948149,-0.510578,-0.375683,-0.704701,-0.234612,1
1.716811,-0.348759,-0.479872,-0.043556,0.945307,1
-0.270314,0.35769,0.757939,0.399423,1.747721,2
-0.328509,1.596693,0.217742,0.106764,-0.490963,1
-0.840142,-0.636169,0.813431,1.399786,0.776747,1
-0.216968,1.524236,0.349111,-0.015621,-0.515545,1
0.589279,0.175342,-1.20693,-0.732636,-0.329427,1
-0.504307,2.99993,-1.753923,-1.010663,-0.138041,1
-0.595237,-0.183317,1.358159,0.501854,-0.571732,1
1.340967,-0.442952,-0.464017,-0.1114,1.875897,1
0.269205,0.856431,-1.22958,-0.269702,-0.861444,1
-0.681317,-0.13139,1.210935,-1.529468,-0.666547,1
-0.612211,-0.919956,1.163371,0.621578,1.896967,1
-0.863178,-1.172345,-0.364358,1.808179,2.074306,1
-0.665556,-0.150712,1.358159,-1.219515,-0.550662,1
-0.706778,-0.964637,1.447626,0.67878,0.996226,1
-0.728601,0.24659,0.867791,-1.226166,-0.138041,1
-0.939559,-1.156646,-0.511581,0.080159,-0.893049,1
-0.597662,-0.967052,1.23585,1.600657,2.462345,2
-0.570989,1.579786,-1.315649,-0.135345,-0.810525,1
-0.375792,-1.038301,-0.112945,-0.737957,-0.138041,1
2.309675,-1.161477,-0.648613,-0.235115,-0.285531,1
-0.235154,1.474725,1.072772,0.340892,-0.490963,2
-0.259402,1.440912,-1.4708,-0.126033,-0.138041,1
2.662484,-1.113173,-0.998552,-0.634196,-0.229345,1
-1.095958,-0.841461,0.186032,0.742633,-1.409263,2
2.079319,-1.197705,-0.71543,-0.317592,-0.25217,1
-0.692229,-0.714663,-0.040466,-1.599972,3.875789,1
-0.366093,-0.064972,1.624294,-1.29268,-0.54715,1
-0.421864,1.67881,-1.530822,1.41575,-0.991375,1
-0.877726,-1.021395,0.060326,1.143044,-0.138041,1
-0.059356,1.262186,0.302679,0.485891,1.542289,2
-0.888638,-1.093851,-0.046128,1.330612,-0.871979,1
-0.030258,0.687366,0.019556,-0.263051,0.072658,1
-1.116569,-2.18311,-2.188799,-2.338272,-1.249483,1
2.590952,-0.317361,-0.039333,-0.763233,-0.290799,1
-0.241216,1.247695,-1.468535,-0.812453,-0.332939,1
-0.289712,-0.042027,1.298137,1.845427,-1.04405,2
-0.858328,-0.846292,0.673003,2.176664,-1.300402,1
-0.720114,0.35769,0.751145,0.443322,-0.524324,1
1.817441,-1.180798,1.045592,-1.058552,0.334277,1
-0.813469,-0.922371,0.408,0.67612,1.30174,1
-0.003585,1.187315,-1.240905,-0.756581,-0.348741,1
-1.174765,0.213985,1.863249,-1.399102,-0.138041,1
-0.678893,-0.644622,0.10789,0.922219,-0.138041,1
-0.300624,0.660799,0.594861,-1.022635,-0.410195,1
-0.267889,0.391503,-1.268085,-0.732636,-0.269729,1
-0.866815,-0.921163,0.409133,-1.063874,-0.789455,1
-0.791646,-0.645829,1.106746,0.809147,-0.138041,2
-0.877726,-0.76659,-1.760718,2.94556,-0.138041,1
-0.543104,2.057998,-1.360949,1.101806,-0.82106,2
-0.852266,-0.934447,0.172442,1.695106,-0.138041,1
-0.796495,-0.889766,0.232464,2.227214,-1.628742,2
-0.731026,-1.066076,-0.161642,1.769601,2.265692,2
-0.634034,-0.638584,2.114662,-1.542771,0.727583,2
-1.220836,0.405994,1.521238,0.422038,-0.720977,1
1.503429,0.456714,-0.021213,-0.755251,0.137624,1
-0.320022,1.56771,0.702447,0.238461,-0.138041,1
-0.492183,-0.56492,-1.981553,-2.198594,-0.96855,1
-0.654645,0.137906,0.42159,0.072177,-0.138041,1
-0.630397,-0.494879,1.035399,-1.34057,0.752165,2
-0.871664,-0.906672,-0.323588,1.913271,-0.138041,2
-1.139605,-0.235244,2.338895,-1.591991,-0.138041,1
-0.077542,2.475829,-1.397188,-0.192547,-0.404928,1
2.378782,-0.394648,-0.526304,-0.294978,-0.448823,1
-0.695866,-1.091436,-0.023478,2.042307,2.300808,2
-0.203632,1.329812,-1.435693,-0.143327,0.121822,1
-0.414589,-0.250943,0.884778,1.716391,-1.005422,2
-0.763761,-1.081775,-0.268096,-1.580018,2.560671,1
2.290277,-0.868029,-1.027997,-0.642178,0.106019,1
-0.287287,2.406996,-1.444753,0.403414,-0.576999,1
-0.661919,0.056997,1.762458,-1.226166,0.773235,1
-0.152711,0.882998,-1.217123,-0.292317,-0.338206,1
-0.648583,0.828656,1.24491,0.279699,-0.138041,1
-0.71284,1.198183,-1.383599,-0.102088,-0.461114,1
-0.233942,1.309283,-1.374539,-0.812453,-0.348741,1
-0.169684,1.47714,-1.51157,-0.820434,-0.339962,1
-0.094515,1.914293,0.195092,0.150663,0.918969,1
0.892379,0.963908,-1.341696,-0.149978,1.350904,1
0.185549,0.840732,-1.374539,-0.138006,0.337789,1
-0.340633,-0.512993,1.819082,-1.48823,1.143715,2
-0.31881,-0.033574,0.831551,-1.110433,2.063771,2
-0.419439,1.967427,-1.373406,-0.825755,-0.415463,1
-0.717689,-0.328229,1.968571,-1.650523,0.943551,1
0.498349,0.374597,-0.260169,-0.088786,0.362371,1
-0.883788,-1.128871,-0.542159,0.092131,-0.824571,1
-0.191508,0.490527,0.355906,-1.023965,-0.417219,2
0.390445,1.815269,0.136203,-0.052868,-0.138041,1
0.107955,-0.438121,0.347978,0.716028,-0.541883,2
0.075221,0.037675,1.088626,0.930201,1.326322,2
0.809936,0.356483,-0.029141,-0.124703,0.453674,1
-0.836505,-0.848707,0.622041,0.704055,-0.8632,1
-0.213331,1.533897,0.215477,0.032269,0.24473,1
0.563818,0.544869,-1.22958,-0.199198,-0.455847,1
-0.751637,-0.288378,0.218874,1.007357,-0.138041,1
-0.190295,0.308178,1.212068,0.348873,-0.540127,1
-0.680105,-1.063661,0.404603,1.284053,-1.514613,2
-0.589175,-1.004488,0.212079,2.332306,-1.535683,1
2.029611,-1.131287,-0.41079,-0.658141,-0.26095,1
-0.716477,-0.499709,1.282282,-1.275386,-0.654256,1
3.444482,-1.009319,-0.461752,-0.048878,-0.331183,1
-0.670406,0.011108,1.600512,-1.606624,-0.138041,1
-0.610998,-0.044442,1.620897,-1.335249,-0.90534,1
-0.458236,-0.800403,1.704701,0.697404,0.918969,2
1.190629,-0.886143,-0.681455,-0.216492,-0.355764,1
-0.62191,-0.804026,0.46689,0.540432,1.626569,2
2.049009,-1.1651,-0.666733,-0.245758,-0.257438,1
0.588066,-0.213507,-0.519509,-0.348188,0.044565,1
-0.256977,0.445845,1.492925,0.392772,-0.571732,2
0.537145,1.007382,-1.334901,-0.247088,0.153427,1
-0.71284,-0.866821,-0.077838,1.570061,-0.138041,2
-0.214543,0.90715,0.959523,-1.055892,-0.138041,1
-0.550378,-0.884935,1.880237,0.690752,1.544045,2
0.015813,2.205326,-1.544412,0.130709,0.41329,1
3.324455,-1.854642,-0.663335,-0.632866,-0.022156,1
-0.671618,0.222438,0.073916,-0.023602,-0.383858,1
0.08007,0.64027,0.579006,1.339924,-1.008934,2
0.088557,0.33233,-0.541026,-0.373463,-0.016889,1
1.916857,-0.762967,-0.650878,-0.301629,-0.313624,1
-1.064436,-1.103512,-0.208074,-1.39245,-2.325807,1
-0.778309,-1.210989,-1.051779,0.654835,1.695046,2
-0.756486,-0.971883,0.003701,0.418047,1.126157,2
-0.276376,1.422798,0.289089,-1.04525,-0.443556,1
1.219727,1.380531,-1.24317,-0.720664,-0.308357,1
1.479181,-0.649452,-0.576133,-0.227134,0.752165,1
0.139478,1.033949,1.146383,-1.090479,0.822398,1
-0.19272,0.526755,0.255114,-0.881627,0.125333,1
-0.643733,-0.656698,0.333256,0.598964,-0.138041,2
1.924132,-1.787016,-0.621433,-0.267042,-0.255682,1
1.479181,-0.487633,-0.678057,-0.365482,0.041053,1
-0.792858,-0.921163,-0.337178,0.508506,-0.138041,1
2.28664,-0.869236,-1.027997,-0.642178,0.104263,1
-0.882576,-1.178383,-0.484402,0.076168,-0.138041,1
1.694988,0.739293,-1.304324,0.501854,-0.529592,1
1.146983,-0.05048,-1.123126,-0.271033,0.149915,1
-0.507944,-0.319776,1.821347,-1.385799,-0.785943,1
0.002477,0.875753,-1.324709,-0.725985,0.141136,1
1.678015,-0.008214,-0.343973,0.052223,-0.548906,1
-1.04625,-1.29069,-1.076694,-0.988048,-0.994887,2
-1.265695,1.085876,-1.390393,-0.874975,-0.138041,1
0.419543,-0.429668,1.015015,0.33158,-0.601581,2
-0.403678,0.392711,1.058049,-1.168965,-0.54715,1
-0.166047,0.870922,0.534839,-1.106442,-1.045806,1
-0.835292,-0.843877,0.693388,1.246805,-0.893049,1
0.720218,1.874442,-0.031406,-0.817774,-0.368055,1
-0.77346,0.131868,1.250572,-1.428367,-0.877246,1
-0.609786,0.955455,0.982172,0.38479,-0.638453,1
-0.484908,0.053374,0.097698,0.08548,-0.397904,1
3.283233,-1.931929,-0.99289,-0.611582,-0.022156,1
-0.273951,2.106302,-1.441355,-0.79782,-0.387369,1
-0.574626,0.131868,2.178082,-1.450982,-0.671814,1
-0.022984,0.812957,1.375146,-1.183598,0.420313,1
3.128046,-0.823347,-1.027997,-0.635527,-0.220565,1
-0.454598,-0.677227,1.643546,0.455295,0.997981,2
0.466826,0.724802,-0.328118,0.322268,1.031342,1
-0.642521,0.037675,2.275476,-1.573367,-0.729756,1
2.162975,-0.149504,0.289089,0.116076,-0.382102,1
0.101893,1.171616,-1.410778,-0.788508,-0.338206,1
0.585641,0.688574,-1.299794,-0.708691,-0.317136,1
-0.660707,-0.602356,0.195092,-1.067864,-0.138041,2
-0.099365,2.089396,0.230199,-0.99736,0.227172,1
-0.269101,2.591759,-1.553472,0.330249,-0.475161,1
-0.122401,-0.82697,0.933475,1.051256,0.866294,1
0.91299,1.835799,-1.329239,-0.177914,0.337789,1
-0.796495,-0.975506,-0.280554,0.520478,-0.138041,2
2.279365,-1.838943,-0.984962,-0.40539,-0.224077,1
-0.841354,-0.705002,-0.407392,-1.534789,-0.138041,2
-0.069055,0.664422,0.118083,0.076168,0.385196,2
-0.520068,0.847978,-0.107283,0.070847,-0.138041,1
-0.186658,2.067659,-1.362081,-0.188556,-0.35752,1
-0.538254,1.148671,0.75341,0.838412,-0.138041,1
-0.113914,1.578579,-1.45268,-0.789838,-0.138041,1
-1.057162,3.696718,-1.416441,-0.853691,-0.422486,1
0.438941,0.055789,-0.073308,1.876023,-1.012445,1
-0.587963,1.716246,-1.473065,1.028641,-0.785943,2
-0.254552,0.121,-1.712021,-0.890938,-0.476917,1
0.249806,1.382947,-1.437958,-0.185895,0.625745,1
-0.866815,-0.906672,0.353641,-0.530435,-0.138041,1
0.629288,0.35769,-0.304336,0.157314,1.684511,1
0.784475,0.52917,-0.316793,-0.153969,-0.454091,1
1.903521,0.071488,-0.0835,0.682771,-0.559441,1
-0.178171,-0.793157,-0.089163,2.30437,-1.137109,2
0.086132,1.798363,-1.336034,-0.764563,-0.350497,1
-0.111489,0.364936,-0.227327,-0.216492,0.237707,1
-0.016922,1.667941,0.034279,-0.827085,0.090217,1
-0.241216,0.719972,-1.2024,-0.20984,0.320231,1
-0.138162,0.653553,-1.303192,-0.732636,-0.289043,1
-0.630397,-0.444159,1.252837,-1.208873,-0.138041,1
2.09508,-0.59511,-0.534231,0.463276,-0.548906,1
0.246169,1.113651,-0.265831,-0.827085,-0.138041,1
-0.084816,1.497669,0.875718,-1.099791,-0.522568,1
0.220709,0.280403,-1.120861,-0.655481,0.028763,1
-0.037533,1.640167,0.335521,0.338231,0.813619,2
-0.557653,-0.185732,1.8406,-1.405753,1.524731,2
2.975283,-1.156646,0.45783,-0.827085,-0.285531,1
0.409843,-0.487633,1.332112,-1.419056,-0.596313,1
0.4838,0.569021,-1.144643,-0.676765,0.035786,1
-0.806195,-0.892181,-0.317926,-1.240799,-0.138041,1
0.240107,-0.052896,0.369496,0.013645,0.271067,2
-0.957745,-1.747165,-0.432307,0.271717,-0.138041,1
-0.527343,-0.491256,-0.005359,1.125751,-0.138041,2
-0.737088,0.082356,1.674124,-1.39112,-0.659523,1
-0.31396,1.124519,0.66734,-1.211533,-0.531348,1
-0.756486,-0.811271,-0.231857,0.82777,-0.138041,2
-0.237579,-0.779874,0.73529,0.294332,0.752165,2
-0.766185,-0.947731,-0.245446,0.794514,-0.138041,2
-1.088684,-0.651868,0.687725,1.125751,1.299984,2
-0.70799,-0.097577,2.007076,-1.494881,1.940863,1
-0.494608,0.396334,0.728495,0.247773,-0.979085,1
1.440384,0.891451,-1.407381,-0.747269,-0.31538,1
-0.823168,-1.096266,-0.228459,0.203874,2.007584,1
2.179948,-0.349966,-0.550086,-0.646169,-0.236368,1
-0.783159,-0.35842,0.026351,0.867678,-0.805257,1
-0.145436,0.595588,0.548429,-0.984057,-0.138041,1
-0.630397,-0.725531,0.9901,0.601624,1.101575,2
-0.221818,0.024391,-1.514967,-0.970755,-0.61036,2
0.687483,0.047336,-1.126523,-0.385436,0.028763,1
-0.546741,0.291272,1.371749,-1.141029,-0.633186,1
1.334905,0.013523,-1.145776,-0.380115,-0.25217,1
0.846308,-0.087916,-0.363225,-0.200528,-0.454091,1
-0.589175,0.234514,1.753398,-1.380478,-0.138041,1
-0.046019,-0.010629,0.032014,-0.020942,1.294717,2
-0.826806,-0.657906,0.66281,0.762587,-1.244215,2
-0.655857,-0.374118,2.088615,-1.403092,-0.691128,1
-0.724964,-0.784704,-0.14692,0.414056,-0.138041,1
-0.635246,0.021976,1.716026,-1.29401,-0.138041,1
-0.661919,0.873337,0.312871,0.223828,-0.859688,1
-0.706778,-1.069699,-0.396068,1.334603,3.449122,1
-0.848629,-0.790742,0.075048,2.738038,-1.605916,1
-0.573414,-0.382572,1.073904,0.662817,0.831177,1
-1.152941,-1.922268,-1.755055,-1.83676,-1.240703,1
-0.143011,0.969946,-1.447018,-0.852361,-0.359276,1
-0.231517,1.862366,-0.005359,0.125388,1.584429,1
2.761901,-0.825763,-0.607843,-0.164611,-0.27324,1
2.383632,-0.818517,-0.550086,-0.627545,0.004181,1
1.829565,-0.733985,-0.99289,-0.35617,-0.227589,1
-0.926222,-1.272576,-0.639553,0.116076,2.242866,1
0.563818,2.014524,-1.415308,-0.85103,-0.512033,1
0.415905,-0.591487,-1.003082,-0.40539,-0.227589,1
-0.044807,1.554427,0.873453,-1.102451,-0.138041,1
-0.649795,0.108924,-0.260169,-0.80048,-0.346985,1
0.187974,-0.226791,-1.085754,-0.635527,-0.23988,1
-0.868027,-0.965845,0.250584,-0.530435,-0.138041,1
2.543669,-0.30287,-0.306601,0.044241,0.537954,1
0.033999,0.448261,-1.237507,-0.063511,-0.831595,1
1.699838,-1.125249,-0.44703,-0.642178,-0.027424,1
1.779856,-1.802715,-0.622565,-0.296308,-0.287287,1
-0.655857,0.653553,0.324196,0.092131,-0.473405,1
-0.695866,1.046025,0.280029,0.126718,-0.571732,1
-0.472784,-0.535937,0.526912,1.719051,-1.008934,1
2.621262,-0.878897,-1.017804,-0.65415,-0.23988,1
-0.752849,0.117377,0.766999,-1.183598,-0.455847,1
-0.545529,2.160644,0.071651,0.400754,-0.138041,1
1.260949,-0.541975,-0.658805,-0.320253,0.142892,1
-1.100808,-1.794262,-1.418706,1.241484,2.097132,1
0.84752,-0.086708,-0.363225,-0.200528,-0.454091,1
-0.364881,1.811646,0.164515,-0.945479,-0.429509,1
-0.534617,0.500188,0.067121,0.008324,-0.4418,1
0.573517,-0.259396,-1.278277,-0.352179,-0.138041,1
-0.219393,2.22827,-1.454945,-0.861672,-0.35752,1
-0.868027,-0.997243,-0.249976,2.146068,-0.138041,1
-0.76861,-0.980336,0.581271,1.591345,-1.247727,1
-0.412164,-0.924786,0.746615,2.263132,-0.138041,1
-0.878939,-1.05883,-0.562544,-1.154332,1.668709,1
-0.587963,-0.986374,0.218874,2.362902,-1.681417,1
-0.059356,1.782664,-1.391526,-0.783187,-0.392637,1
-0.592812,0.340784,1.381941,-1.247451,-0.138041,1
-0.107852,2.015732,-1.427766,-0.781856,-0.371567,1
-0.269101,1.577371,-1.439091,-0.877636,-0.422486,1
-0.92016,-1.248424,-0.731284,-0.179244,1.463277,1
-0.85954,-1.011734,-0.033671,-0.882957,-0.138041,1
-1.802788,-2.376327,-1.308854,-0.720664,-0.29431,1
1.366428,-0.083086,-0.565941,-0.382775,-0.25217,1
-0.600087,-0.190562,2.005943,1.055246,-0.850909,1
0.088557,0.33233,-1.191075,-0.687407,-0.259194,1
-0.775885,0.277988,0.454432,0.269057,-0.138041,1
